sentence_id	sentence	category	polarity	category_polarity	entailed
2052	Deff recimmend Bukhara they also have opened two new locations guess ill try them out.	experience	positive	experience positive	yes
2052	Deff recimmend Bukhara they also have opened two new locations guess ill try them out.	experience	neutral	experience neutral	no
3207	We always have a delicious meal and always leave feeling satisfied.	food	negative	food negative	no
3207	We always have a delicious meal and always leave feeling satisfied.	food	positive	food positive	yes
3207	We always have a delicious meal and always leave feeling satisfied.	food	neutral	food neutral	no
672	Dip the ingredients in with your chopsticks, swirl them around, and eat.	food	negative	food negative	no
672	Dip the ingredients in with your chopsticks, swirl them around, and eat.	food	positive	food positive	no
672	Dip the ingredients in with your chopsticks, swirl them around, and eat.	food	neutral	food neutral	yes
2972	First went here to enjoy their garden terrace.	atmosphere	negative	atmosphere negative	no
2972	First went here to enjoy their garden terrace.	atmosphere	positive	atmosphere positive	yes
2972	First went here to enjoy their garden terrace.	atmosphere	neutral	atmosphere neutral	no
1903	My husbands was perfect, my was well done and dry.	food	negative	food negative	no
1903	My husbands was perfect, my was well done and dry.	food	positive	food positive	no
1903	My husbands was perfect, my was well done and dry.	food	neutral	food neutral	no
2549	Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.	service	negative	service negative	no
2549	Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.	service	positive	service positive	yes
2549	Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.	service	neutral	service neutral	no
1755	The pizza was pretty good and huge.	food	negative	food negative	no
1755	The pizza was pretty good and huge.	food	positive	food positive	yes
1755	The pizza was pretty good and huge.	food	neutral	food neutral	no
2890	Sapphire is the only Indian restaurant I go to when I'm in NYC.	experience	negative	experience negative	no
2890	Sapphire is the only Indian restaurant I go to when I'm in NYC.	experience	positive	experience positive	yes
2890	Sapphire is the only Indian restaurant I go to when I'm in NYC.	experience	neutral	experience neutral	no
2277	The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.	food	negative	food negative	no
2277	The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.	food	positive	food positive	no
2277	The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.	food	neutral	food neutral	yes
2308	I heartily recommend.	experience	negative	experience negative	no
2308	I heartily recommend.	experience	positive	experience positive	yes
2308	I heartily recommend.	experience	neutral	experience neutral	no
51	Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.	experience	negative	experience negative	no
51	Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.	experience	positive	experience positive	yes
51	Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.	experience	neutral	experience neutral	no
3680	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	atmosphere	negative	atmosphere negative	no
3680	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	atmosphere	positive	atmosphere positive	yes
3680	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	atmosphere	neutral	atmosphere neutral	no
3155	They are often crowded on the weekends but they are efficient and accurate with their service.	service	negative	service negative	no
3155	They are often crowded on the weekends but they are efficient and accurate with their service.	service	positive	service positive	yes
3155	They are often crowded on the weekends but they are efficient and accurate with their service.	service	neutral	service neutral	no
3155	They are often crowded on the weekends but they are efficient and accurate with their service.	atmosphere	negative	atmosphere negative	yes
3155	They are often crowded on the weekends but they are efficient and accurate with their service.	atmosphere	positive	atmosphere positive	no
3155	They are often crowded on the weekends but they are efficient and accurate with their service.	atmosphere	neutral	atmosphere neutral	no
1688	All my co-workers were amazed at how small the dish was.	food	negative	food negative	yes
1688	All my co-workers were amazed at how small the dish was.	food	positive	food positive	no
1688	All my co-workers were amazed at how small the dish was.	food	neutral	food neutral	no
598	The atmosphere is unheralded, the service impecible, and the food magnificant.	food	negative	food negative	no
598	The atmosphere is unheralded, the service impecible, and the food magnificant.	food	positive	food positive	yes
598	The atmosphere is unheralded, the service impecible, and the food magnificant.	food	neutral	food neutral	no
598	The atmosphere is unheralded, the service impecible, and the food magnificant.	service	negative	service negative	no
598	The atmosphere is unheralded, the service impecible, and the food magnificant.	service	positive	service positive	yes
598	The atmosphere is unheralded, the service impecible, and the food magnificant.	service	neutral	service neutral	no
